id,state,apmc,commodity,min_price,modal_price,max_price,commodity_arrivals,commodity_traded,created_at,status,Commodity_Uom
28207113,HARYANA,SIRSA,WATER MELON,2600,2600,4000,8,8,2024-11-27,1,Qui
28207244,HARYANA,SIRSA,POTATO SWEET,2600,2600,2600,8,8,2024-11-27,1,Qui
28207327,HARYANA,SOHNA,ONION,3000,3000,3000,8,8,2024-11-27,1,Qui
28207426,HARYANA,SONEPAT,BEETROOT,1000,1800,4000,8,8,2024-11-27,1,Qui
28207650,HARYANA,TAURU APMC,CAULIFLOWER,3500,4000,4000,4,8,2024-11-27,1,Qui
28208131,HIMACHAL PRADESH,KANGRA,KINNOW,3800,3800,3800,8,8,2024-11-27,1,Qui
28208302,HIMACHAL PRADESH,UNA,GUAVA,4000,4000,4300,8,8,2024-11-27,1,Qui
28208412,JAMMU AND KASHMIR,KATHUA,TOMATO,3750,3750,3750,8,8,2024-11-27,1,Qui
28208382,JAMMU AND KASHMIR,KATHUA,PINE APPLE,5500,5500,5500,8,8,2024-11-27,1,Qui
28208511,JAMMU AND KASHMIR,PHALAYANA,ONION RED,4600,4600,4600,8,8,2024-11-27,1,Qui
28209459,MAHARASHTRA,Malkapur,WHEAT,2055,2890,2890,41,8,2024-11-27,1,Qui
28210186,ODISHA,DHENKANAL,BRINJAL,4000,4000,4000,8,8,2024-11-27,1,Qui
28211292,RAJASTHAN,AABU ROAD,CABBAGE,2500,2500,2500,8,8,2024-11-27,1,Qui
28211365,RAJASTHAN,AJMER F AND V,CHIKOOS,4500,4504,4504,8,8,2024-11-27,1,Qui
28213254,RAJASTHAN,JAIPUR F AND V MUHANA,BHINDI (LADIES FINGER),4000,4000,4000,18,8,2024-11-27,1,Qui
28213439,RAJASTHAN,JHUNJHUNU,GUAR SEEDS,4900,4900,4900,8,8,2024-11-27,1,Qui
28213471,RAJASTHAN,JODHPUR F AND V,BITTER GOURD,3500,3500,3500,11,8,2024-11-27,1,Qui
28214227,RAJASTHAN,NAGAR,BAJRA,2450,2450,2450,13,8,2024-11-27,1,Qui
28214269,RAJASTHAN,NAGOUR,MOTH ,4500,4500,4500,13,8,2024-11-27,1,Qui
28215744,TAMIL NADU,ANTHIYUR,COTTON,2019,6679,6759,0,8,2024-11-27,1,Qui
28216497,TAMIL NADU,VILLUPURAM,URAD (BLACK GRAM),3530,3530,3530,4,8,2024-11-27,1,Qui
28217040,TELANGANA,WARANGAL,MAIZE LOCAL,2351,2411,2411,8,8,2024-11-27,1,Qui
28217102,UTTAR PRADESH,AKBARPUR,ONION,4050,4050,4050,8,8,2024-11-27,1,Qui
28217226,UTTAR PRADESH,BADAUN,CAULIFLOWER,1500,1500,1500,8,8,2024-11-27,1,Qui
28217719,UTTAR PRADESH,HATHRAS,BRINJAL,720,910,910,8,8,2024-11-27,1,Qui
28217812,UTTAR PRADESH,JAUNPUR APMC,PUMPKIN,1448,1448,1448,8,8,2024-11-27,1,Qui
28218114,UTTAR PRADESH,NAUGARH APMC,BHINDI (LADIES FINGER),1595,1595,1595,8,8,2024-11-27,1,Qui
28218189,UTTAR PRADESH,PALIA KALAN,POTATO,2600,2600,2600,14,8,2024-11-27,1,Qui
28219290,UTTARAKHAND,ROORKEE,CABBAGE,1050,1050,1050,8,8,2024-11-27,1,Qui
28219509,WEST BENGAL,BISHNUPUR,RADDISH,1800,1800,1800,8,8,2024-11-27,1,Qui
28219483,WEST BENGAL,BISHNUPUR,BITTER GOURD,3600,3600,3600,8,8,2024-11-27,1,Qui
28219604,WEST BENGAL,GANGARAMPUR,POTATO,2500,2500,2500,8,8,2024-11-27,1,Qui
28219575,WEST BENGAL,GANGARAMPUR,CHILLIES,4512,4512,4512,8,8,2024-11-27,1,Qui
28219652,WEST BENGAL,KALNA SUB MARKET YARD,CABBAGE,2800,2800,2800,8,8,2024-11-27,1,Qui
28219655,WEST BENGAL,KALNA SUB MARKET YARD,CAULIFLOWER,2000,2000,2000,8,8,2024-11-27,1,Qui
28219737,WEST BENGAL,SAMSHERGANJ KRISHAK BAZAR,CAULIFLOWER,2450,2450,2450,8,8,2024-11-27,1,Qui
28203080,ANDHRA PRADESH,KURNOOL,SUN FLOWER SEEDS,4350,4350,4350,5,7,2024-11-27,1,Qui
28203156,ANDHRA PRADESH,PALAMANER,GREEN CHILLI,2500,3000,3000,7,7,2024-11-27,1,Qui
28203170,ANDHRA PRADESH,PALAMANER,RIDGE GOURD (TURAI),3000,3000,3500,7,7,2024-11-27,1,Qui
28203393,CHHATTISGARH,MUNGELI,WHEAT,2390,2790,2790,9,7,2024-11-27,1,Qui
28203796,GUJARAT,MORBI,WHITE-GINGELY,11100,11100,11250,7,7,2024-11-27,1,Qui
28204124,HARYANA,BARWALA HISAR,ORANGE,3500,5000,5000,0,7,2024-11-27,1,Qui
28204146,HARYANA,BARWALA HISAR,SWEET LEMON (MOSAMBI),4000,4000,4000,3,7,2024-11-27,1,Qui
28204372,HARYANA,CH DADRI,GUAVA,2000,2000,2000,3,7,2024-11-27,1,Qui
28204622,HARYANA,DABWALI,SPINACH (PALAK),600,600,1100,10,7,2024-11-27,1,Qui
28205624,HARYANA,KHARKHODA,APPLE,5000,5000,7000,0,7,2024-11-27,1,Qui
28206268,HARYANA,PANIPAT,LEMON,1950,2000,2000,7,7,2024-11-27,1,Qui
28206660,HARYANA,ROHTAK,PEAR,700,700,700,7,7,2024-11-27,1,Qui
28206820,HARYANA,SADHAURA APMC,BANANA,2500,2500,2500,7,7,2024-11-27,1,Qui
28207108,HARYANA,SIRSA,POMEGRANATE,8000,8000,8000,7,7,2024-11-27,1,Qui
28207264,HARYANA,SIWAN,CAULIFLOWER,2500,2500,2500,7,7,2024-11-27,1,Qui
28207320,HARYANA,SOHNA,CAULIFLOWER,2000,3500,3500,7,7,2024-11-27,1,Qui
28207490,HARYANA,SONEPAT,LEMON,3000,6000,6000,6,7,2024-11-27,1,Qui
28208027,HIMACHAL PRADESH,DHARAMSHALA ,BANANA,4600,4600,4600,7,7,2024-11-27,1,Qui
28208309,HIMACHAL PRADESH,UNA,PEAS GREEN ,5000,5000,5000,7,7,2024-11-27,1,Qui
28208355,JAMMU AND KASHMIR,BUMHAMA,WALNUT_KERNEL,50000,50000,50000,7,7,2024-11-27,1,Qui
28208443,JAMMU AND KASHMIR,NARWAL,GARLIC,23500,23500,23500,7,7,2024-11-27,1,Qui
28208682,MADHYA PRADESH,BURHANPUR,JOWAR,2120,2120,2120,0,7,2024-11-27,1,Qui
28209196,MAHARASHTRA,AHMEDNAGAR,MOONG WHOLE (GREEN GRAM),7560,7625,7625,7,7,2024-11-27,1,Qui
28210668,ODISHA,KHARIAR ROAD,LADY FINGER,2000,2000,2000,7,7,2024-11-27,1,Qui
28210982,ODISHA,RAIRAKHOL,BOTTLE GOURD,1800,1800,1800,7,7,2024-11-27,1,Qui
28210992,ODISHA,RAIRAKHOL,CUCUMBER,2000,2000,2000,7,7,2024-11-27,1,Qui
28211010,ODISHA,RAIRAKHOL,RADDISH,1500,1500,1500,7,7,2024-11-27,1,Qui
28211349,RAJASTHAN,AABU ROAD,TOMATO,2000,2000,2000,7,7,2024-11-27,1,Qui
28211269,RAJASTHAN,AABU ROAD,CHILLIES,2000,2000,2000,7,7,2024-11-27,1,Qui
28211436,RAJASTHAN,AJMER F AND V,BITTER GOURD,1800,1800,1804,7,7,2024-11-27,1,Qui
28211381,RAJASTHAN,AJMER F AND V,MANGO,6500,6500,6500,7,7,2024-11-27,1,Qui
28212256,RAJASTHAN,BIKANER F AND V,FENUGREEK (HARI METHI),1990,1990,2000,3,7,2024-11-27,1,Qui
28212178,RAJASTHAN,BIKANER F AND V,MOUSAMBI,4490,4500,4500,3,7,2024-11-27,1,Qui
28212540,RAJASTHAN,CHOMU F AND V,TINDA,2610,2610,2620,6,7,2024-11-27,1,Qui
28212566,RAJASTHAN,CHOTTISADRI,BARLEY (JAU),2250,2401,2401,7,7,2024-11-27,1,Qui
28212861,RAJASTHAN,FATEHPUR,GUAR SEEDS,4200,4200,4450,7,7,2024-11-27,1,Qui
28212991,RAJASTHAN,HANUMANGARH,WHEAT,2825,2825,2825,7,7,2024-11-27,1,Qui
28213977,RAJASTHAN,LALSOT,GUAR SEEDS,4675,4675,4725,11,7,2024-11-27,1,Qui
28214023,RAJASTHAN,M. KISHANGARH,ISABGOL,10980,12000,12000,7,7,2024-11-27,1,Qui
28214757,RAJASTHAN,RANI,CUMMIN,20600,20600,20600,7,7,2024-11-27,1,Qui
28214931,RAJASTHAN,SAWAI MADHOPUR,GUAR SEEDS,3905,3905,3905,0,7,2024-11-27,1,Qui
28215564,RAJASTHAN,UDAIPUR F AND V,TURMERIC,3000,3000,3500,5,7,2024-11-27,1,Qui
28215516,RAJASTHAN,UDAIPUR F AND V,CHIKOOS,2000,2000,4000,0,7,2024-11-27,1,Qui
28215513,RAJASTHAN,UDAIPUR F AND V,BER,2000,2000,2000,7,7,2024-11-27,1,Qui
28215816,TAMIL NADU,CHEYYAR,GROUNDNUT KERNEL_80 KG(TN),5003,9417,9417,8,7,2024-11-27,1,Qui
28216164,TAMIL NADU,SALEM,COPRA,8050,13789,13789,10,7,2024-11-27,1,Qui
28216456,TAMIL NADU,VIKIRAVANDI,GROUNDNUT PODS_40 KG(TN),5600,5838,5838,7,7,2024-11-27,1,Qui
28216479,TAMIL NADU,VILLUPURAM,MAIZE,2182,2182,2182,5,7,2024-11-27,1,Qui
28216658,TELANGANA,JAGTIAL,PADDY BPT,2150,2150,2150,0,7,2024-11-27,1,Qui
28216894,TELANGANA,SURYAPETA,PADDY _JAY SRIRAM(OLD),2006,2006,2006,8,7,2024-11-27,1,Qui
28217110,UTTAR PRADESH,AKBARPUR,TOMATO,4550,4600,4600,7,7,2024-11-27,1,Qui
28217237,UTTAR PRADESH,BADAUN,POTATO SWEET,1500,1500,1500,7,7,2024-11-27,1,Qui
28218173,UTTAR PRADESH,PALIA KALAN,CHILLI BANGARAM,2600,2600,2600,7,7,2024-11-27,1,Qui
28218246,UTTAR PRADESH,PRATAPGARH,BRINJAL,1450,1450,1450,7,7,2024-11-27,1,Qui
28218677,UTTARAKHAND,DEHRADUN,POMEGRANATE,6800,6800,6800,7,7,2024-11-27,1,Qui
28219133,UTTARAKHAND,MANGLOUR,CHILLIES,3000,3000,3000,7,7,2024-11-27,1,Qui
28219272,UTTARAKHAND,ROORKEE,BITTER GOURD,1050,1050,1050,7,7,2024-11-27,1,Qui
28219494,WEST BENGAL,BISHNUPUR,CAULIFLOWER,1500,1500,1500,7,7,2024-11-27,1,Qui
28219662,WEST BENGAL,KALNA SUB MARKET YARD,GREEN CHILLI,5000,5000,5000,7,7,2024-11-27,1,Qui
28203028,ANDHRA PRADESH,HINDUPUR,RED CHILLI-DRY,7000,10500,13200,0,6,2024-11-27,1,Qui
28203149,ANDHRA PRADESH,PALAMANER,BEANS -CLUSTER,3000,4000,4000,6,6,2024-11-27,1,Qui
28203128,ANDHRA PRADESH,PALAMANER,BRINJAL,2500,2500,3000,6,6,2024-11-27,1,Qui
28203503,CHHATTISGARH,RAJNANDGAON,CHANA (BENGAL GRAM),5601,5601,5601,9,6,2024-11-27,1,Qui
28203597,GUJARAT,BILIMORA,BOTTLE GOURDE,1000,1000,1000,6,6,2024-11-27,1,Qui
28203635,GUJARAT,CHOTILA APMC,COTTON,7400,7400,7400,6,6,2024-11-27,1,Qui
28203820,GUJARAT,NAVSARI APMC,GINGER,3900,3900,3900,6,6,2024-11-27,1,Qui
28203816,GUJARAT,NAVSARI APMC,CHILLIES,3400,3400,3400,6,6,2024-11-27,1,Qui
28203910,GUJARAT,PORBANDAR,CUMMIN,21180,21260,21260,6,6,2024-11-27,1,Qui
28204142,HARYANA,BARWALA HISAR,GINGER,4000,5000,5000,2,6,2024-11-27,1,Qui
28205676,HARYANA,KHARKHODA,BRINJAL,1500,1800,1800,0,6,2024-11-27,1,Qui
28205788,HARYANA,MEHAM APMC,APPLE,7000,7000,7000,6,6,2024-11-27,1,Qui
28206148,HARYANA,PANIPAT,APPLE -RICH RED LARGE,3000,3000,3000,6,6,2024-11-27,1,Qui
28206717,HARYANA,ROHTAK,CAPSICUM,2000,2500,2500,6,6,2024-11-27,1,Qui
28206876,HARYANA,SADHAURA APMC,ONION,3000,3000,3300,6,6,2024-11-27,1,Qui
28206857,HARYANA,SADHAURA APMC,CARROT,2000,2000,2000,6,6,2024-11-27,1,Qui
28206983,HARYANA,SHAHZADPUR APMC,CAULIFLOWER,2000,2000,3800,6,6,2024-11-27,1,Qui
28207238,HARYANA,SIRSA,SPONGE GOURD,1500,1600,1600,6,6,2024-11-27,1,Qui
28207317,HARYANA,SOHNA,CARROT,2000,3000,3000,6,6,2024-11-27,1,Qui
28207452,HARYANA,SONEPAT,CAPSICUM,3000,3000,4500,14,6,2024-11-27,1,Qui
28207618,HARYANA,TAURU APMC,GARLIC,28000,28000,28000,6,6,2024-11-27,1,Qui
28207628,HARYANA,TAURU APMC,BOTTLE GOURD,1500,1500,1500,4,6,2024-11-27,1,Qui
28207646,HARYANA,TAURU APMC,CARROT,3000,3000,3000,4,6,2024-11-27,1,Qui
28207654,HARYANA,TAURU APMC,CUCUMBER,2000,2500,2500,3,6,2024-11-27,1,Qui
28207742,HARYANA,THANESAR,POMEGRANATE,3000,15000,15000,13,6,2024-11-27,1,Qui
28207961,HARYANA,YAMUNA NAGAR APMC,TOMATO,1000,1000,1500,6,6,2024-11-27,1,Qui
28208120,HIMACHAL PRADESH,HAMIRPUR,RADDISH,2100,2100,2100,6,6,2024-11-27,1,Qui
28208163,HIMACHAL PRADESH,KANGRA,SPINACH (PALAK),2500,2500,2500,6,6,2024-11-27,1,Qui
28208489,JAMMU AND KASHMIR,PHALAYANA,GOLDEN APPLE SMALL,6000,6000,6000,6,6,2024-11-27,1,Qui
28208806,MADHYA PRADESH,JABALPUR,TUR/ARHAR,6755,7200,7200,101,6,2024-11-27,1,Qui
28209284,MAHARASHTRA,CHANDUR BAZAR,CHANA (BENGAL GRAM),6030,6100,6100,0,6,2024-11-27,1,Qui
28209366,MAHARASHTRA,JALNA,URAD (BLACK GRAM),5600,5600,5600,40,6,2024-11-27,1,Qui
28210142,ODISHA,DEOGARH,BANANA,1600,1600,1600,6,6,2024-11-27,1,Qui
28210168,ODISHA,DEOGARH,CAULIFLOWER,3200,3200,3200,6,6,2024-11-27,1,Qui
28210182,ODISHA,DEOGARH,TOMATO,3500,3500,3500,6,6,2024-11-27,1,Qui
28210146,ODISHA,DEOGARH,PAPAYA,1500,1500,1500,6,6,2024-11-27,1,Qui
28210159,ODISHA,DEOGARH,BRINJAL,2500,2500,2500,6,6,2024-11-27,1,Qui
28210673,ODISHA,KHARIAR ROAD,LOBIA PODS,1600,1600,1600,6,6,2024-11-27,1,Qui
28210661,ODISHA,KHARIAR ROAD,CAULIFLOWER,3000,3000,3000,6,6,2024-11-27,1,Qui
28210676,ODISHA,KHARIAR ROAD,POINTED GOURD (PARWAL),3000,3000,3000,6,6,2024-11-27,1,Qui
28210999,ODISHA,RAIRAKHOL,LOBIA PODS,1600,1600,1600,6,6,2024-11-27,1,Qui
28211339,RAJASTHAN,AABU ROAD,SPINACH (PALAK),1200,1200,1200,6,6,2024-11-27,1,Qui
28211344,RAJASTHAN,AABU ROAD,SPRING ONION,2500,2500,2500,6,6,2024-11-27,1,Qui
28211691,RAJASTHAN,BARAN,BAJRA,2600,2600,2600,0,6,2024-11-27,1,Qui
28211844,RAJASTHAN,BARMER,RADDISH,1920,1920,1950,6,6,2024-11-27,1,Qui
28213395,RAJASTHAN,JALORE,SPRING ONION,1500,1500,1500,0,6,2024-11-27,1,Qui
28214289,RAJASTHAN,NAWALGARH,BAJRA,2350,2350,2350,6,6,2024-11-27,1,Qui
28214747,RAJASTHAN,RANI,SESAME SEED,10300,10802,10802,6,6,2024-11-27,1,Qui
28214973,RAJASTHAN,SIKAR,BOTTLE GOURDE,1000,1200,1200,58,6,2024-11-27,1,Qui
28215467,RAJASTHAN,TONK,MAIZE-NEW,2380,2380,2380,6,6,2024-11-27,1,Qui
28215679,RAJASTHAN,UDAIPUR F AND V,RADDISH,1000,1000,1000,0,6,2024-11-27,1,Qui
28216400,TAMIL NADU,VELLAKOIL,COPRA,11692,11692,11692,6,6,2024-11-27,1,Qui
28216676,TELANGANA,JANGAON,PADDY BPT,2055,2055,2055,0,6,2024-11-27,1,Qui
28216804,TELANGANA,NIZAMABAD,PADDY BPT,2310,2310,2310,0,6,2024-11-27,1,Qui
28216918,TELANGANA,SURYAPETA,PADDY-MTU1001,1906,1906,1906,10,6,2024-11-27,1,Qui
28217117,UTTAR PRADESH,ALIGARH,CARROT,2050,2050,2050,6,6,2024-11-27,1,Qui
28217498,UTTAR PRADESH,FATEHPUR APMC,ONION,3405,3405,3405,6,6,2024-11-27,1,Qui
28217532,UTTAR PRADESH,FIROZABAD APMC,GREEN CHILLI,1700,1725,1725,6,6,2024-11-27,1,Qui
28217659,UTTAR PRADESH,HARDOI,BOTTLE GOURD,1500,1500,1500,6,6,2024-11-27,1,Qui
28217733,UTTAR PRADESH,HATHRAS,CAULIFLOWER,1010,1020,1020,6,6,2024-11-27,1,Qui
28217754,UTTAR PRADESH,HATHRAS,RADDISH,750,760,760,6,6,2024-11-27,1,Qui
28218195,UTTAR PRADESH,PALIA KALAN,TOMATO,3200,3200,3200,6,6,2024-11-27,1,Qui
28218240,UTTAR PRADESH,PRATAPGARH,BOTTLE GOURD,1600,1600,1600,6,6,2024-11-27,1,Qui
28218366,UTTAR PRADESH,SADABAD APMC,CARROT,3005,3006,3006,6,6,2024-11-27,1,Qui
28218372,UTTAR PRADESH,SADABAD APMC,PUMPKIN,1208,1209,1209,6,6,2024-11-27,1,Qui
28218651,UTTARAKHAND,BHAGWANPUR,CAULIFLOWER,1000,1000,1000,6,6,2024-11-27,1,Qui
28218861,UTTARAKHAND,JASPUR,CAULIFLOWER,1200,1200,1200,6,6,2024-11-27,1,Qui
28219027,UTTARAKHAND,KASHIPUR,ONION,2700,2700,2700,6,6,2024-11-27,1,Qui
28219318,UTTARAKHAND,ROORKEE,GREEN CHILLI,1650,1650,1650,6,6,2024-11-27,1,Qui
28219478,WEST BENGAL,BETHUADAHARI PRINCIPAL MARKET YARD,POINTED GOURD (PARWAL),2005,2005,2005,6,6,2024-11-27,1,Qui
28219516,WEST BENGAL,BISHNUPUR,SPINACH (PALAK),3200,3200,3200,6,6,2024-11-27,1,Qui
28219599,WEST BENGAL,GANGARAMPUR,POINTED GOURD (PARWAL),2525,2525,2525,6,6,2024-11-27,1,Qui
28203492,CHHATTISGARH,RAJNANDGAON,WHEAT,2770,2770,2775,4,5,2024-11-27,1,Qui
28203848,GUJARAT,NAVSARI APMC,IVY GOURD (KUNDRU),5300,5300,5300,5,5,2024-11-27,1,Qui
28204222,HARYANA,BARWALA HISAR,TINDA,2000,2000,2000,0,5,2024-11-27,1,Qui
28204255,HARYANA,BARWALA PANCHKULA APMC,BRINJAL,1000,1000,1000,5,5,2024-11-27,1,Qui
28204266,HARYANA,BARWALA PANCHKULA APMC,CARROT,2500,4000,4000,4,5,2024-11-27,1,Qui
28204411,HARYANA,CH DADRI,CUCUMBER,2500,2500,4200,2,5,2024-11-27,1,Qui
28204425,HARYANA,CH DADRI,RADDISH,800,1000,1000,4,5,2024-11-27,1,Qui
28204546,HARYANA,DABWALI,CABBAGE,2000,2000,2500,7,5,2024-11-27,1,Qui
28204666,HARYANA,DING,COTTON,7241,7241,7241,12,5,2024-11-27,1,Qui
28205066,HARYANA,GOHANA,ONION,3500,3500,3500,46,5,2024-11-27,1,Qui
28205346,HARYANA,HISAR APMC,CAULIFLOWER,2500,2500,2500,0,5,2024-11-27,1,Qui
28205540,HARYANA,KALANWALI,CAULIFLOWER,1500,1500,1500,5,5,2024-11-27,1,Qui
28205680,HARYANA,KHARKHODA,CABBAGE,1600,1800,1800,0,5,2024-11-27,1,Qui
28205687,HARYANA,KHARKHODA,CARROT,2800,3500,3500,0,5,2024-11-27,1,Qui
28205804,HARYANA,MEHAM APMC,CABBAGE,1500,1500,1500,5,5,2024-11-27,1,Qui
28206222,HARYANA,PANIPAT,BOTTLE GOURD,900,985,985,5,5,2024-11-27,1,Qui
28206339,HARYANA,PEHOWA,ORANGE,4000,4000,4000,5,5,2024-11-27,1,Qui
28206387,HARYANA,PEHOWA,PUMPKIN,1200,1200,1200,20,5,2024-11-27,1,Qui
28206369,HARYANA,PEHOWA,CUCUMBER,1800,1800,1800,10,5,2024-11-27,1,Qui
28206685,HARYANA,ROHTAK,GINGER,1500,1500,4000,5,5,2024-11-27,1,Qui
28206896,HARYANA,SADHAURA APMC,SPINACH (PALAK),1000,1000,1000,5,5,2024-11-27,1,Qui
28206952,HARYANA,SAMALKHA,FENUGREEK (HARI METHI),3601,3851,3991,3,5,2024-11-27,1,Qui
28207012,HARYANA,SHAHZADPUR APMC,RADDISH,800,800,1000,4,5,2024-11-27,1,Qui
28206977,HARYANA,SHAHZADPUR APMC,CARROT,2000,2000,3000,5,5,2024-11-27,1,Qui
28207324,HARYANA,SOHNA,FENUGREEK (HARI METHI),2000,2000,2200,5,5,2024-11-27,1,Qui
28207550,HARYANA,SONEPAT,TURNIP,500,1000,1000,14,5,2024-11-27,1,Qui
28207596,HARYANA,TAURU APMC,GUAVA,2000,2000,2000,5,5,2024-11-27,1,Qui
28207786,HARYANA,THANESAR,CARROT,1500,1500,1500,46,5,2024-11-27,1,Qui
28207839,HARYANA,THANESAR,POTATO SWEET,2500,2500,2500,25,5,2024-11-27,1,Qui
28207816,HARYANA,THANESAR,FENUGREEK (HARI METHI),1200,1200,1200,30,5,2024-11-27,1,Qui
28208062,HIMACHAL PRADESH,DHARAMSHALA ,CAULIFLOWER,6000,6000,6000,5,5,2024-11-27,1,Qui
28209411,MAHARASHTRA,KHAMGAON,CHANA (BENGAL GRAM),6500,6500,6500,20,5,2024-11-27,1,Qui
28209450,MAHARASHTRA,Malkapur,JOWAR,2090,3000,3000,57,5,2024-11-27,1,Qui
28209526,MAHARASHTRA,NANDED,TURMERIC CHURA,10820,10820,10820,5,5,2024-11-27,1,Qui
28210031,ODISHA,BHAWANIPATNA,GREEN CHILLI,5600,5600,5600,5,5,2024-11-27,1,Qui
28210156,ODISHA,DEOGARH,BOTTLE GOURD,1800,1800,1800,5,5,2024-11-27,1,Qui
28210162,ODISHA,DEOGARH,CABBAGE,3000,3000,3000,5,5,2024-11-27,1,Qui
28210165,ODISHA,DEOGARH,CARROT,3500,3500,3500,5,5,2024-11-27,1,Qui
28210172,ODISHA,DEOGARH,CUCUMBER,3200,3200,3200,5,5,2024-11-27,1,Qui
28210178,ODISHA,DEOGARH,PUMPKIN,1800,1800,1800,5,5,2024-11-27,1,Qui
28210570,ODISHA,JUNAGARH,BRINJAL,2000,2000,2000,5,5,2024-11-27,1,Qui
28210870,ODISHA,PALLAHARA,TAMARIND,3800,3800,3800,5,5,2024-11-27,1,Qui
28211274,RAJASTHAN,AABU ROAD,CORIANDAR,1300,1300,4700,4,5,2024-11-27,1,Qui
28211334,RAJASTHAN,AABU ROAD,RADDISH,1000,1000,1000,5,5,2024-11-27,1,Qui
28211555,RAJASTHAN,ALWAR,WHEAT,2825,2825,2825,95,5,2024-11-27,1,Qui
28211664,RAJASTHAN,BALOTRA,SESAME SEED,9100,9100,9100,5,5,2024-11-27,1,Qui
28211903,RAJASTHAN,BEAWAR,BAJRA,2555,2555,2555,5,5,2024-11-27,1,Qui
28211908,RAJASTHAN,BEAWAR,JOWAR,3189,3189,3189,5,5,2024-11-27,1,Qui
28212059,RAJASTHAN,BIJAY NAGAR,BAJRA,2456,2456,2456,0,5,2024-11-27,1,Qui
28212074,RAJASTHAN,BIJAY NAGAR,MUSTARD,5300,5300,5300,0,5,2024-11-27,1,Qui
28212428,RAJASTHAN,CHIRAWA,GUAR SEEDS,4850,4850,4850,5,5,2024-11-27,1,Qui
28212492,RAJASTHAN,CHOMU F AND V,BOTTLE GOURD,1310,1320,1320,9,5,2024-11-27,1,Qui
28212632,RAJASTHAN,DAUSA,TARAMIRA,4851,4851,4851,0,5,2024-11-27,1,Qui
28213359,RAJASTHAN,JALORE,BOTTLE GOURD,1000,1000,1000,0,5,2024-11-27,1,Qui
28213364,RAJASTHAN,JALORE,CABBAGE,1500,1500,1500,0,5,2024-11-27,1,Qui
28213811,RAJASTHAN,KHANPUR,CORIANDAR,6251,6641,7500,6,5,2024-11-27,1,Qui
28214257,RAJASTHAN,NAGOUR,MUSTARD,5700,5700,5700,53,5,2024-11-27,1,Qui
28214930,RAJASTHAN,SAWAI MADHOPUR,CHANA (BENGAL GRAM),5800,6035,6035,8,5,2024-11-27,1,Qui
28214978,RAJASTHAN,SIKAR,BRINJAL,1600,2500,2500,15,5,2024-11-27,1,Qui
28215075,RAJASTHAN,SOJAT ROAD,GUAR SEEDS,4510,4551,4551,5,5,2024-11-27,1,Qui
28215082,RAJASTHAN,SRI DUNGARGARH,CUMMIN,23541,23541,23541,0,5,2024-11-27,1,Qui
28215093,RAJASTHAN,SRI GANGANAGAR GRAIN,CASTOR SEED,5900,5900,5900,10,5,2024-11-27,1,Qui
28215129,RAJASTHAN,SRI MADHOPUR,LOBIA,5241,5241,5241,0,5,2024-11-27,1,Qui
28215150,RAJASTHAN,SRI VIJAYNAGAR,WHEAT,2760,2760,2760,5,5,2024-11-27,1,Qui
28215729,RAJASTHAN,UNIYARA,URAD (BLACK GRAM),6275,6275,6275,5,5,2024-11-27,1,Qui
28216006,TAMIL NADU,KODUMUDI,COPRA,12299,12299,12299,4,5,2024-11-27,1,Qui
28217202,UTTAR PRADESH,AZAMGARH,PUMPKIN,1000,1000,1000,5,5,2024-11-27,1,Qui
28217402,UTTAR PRADESH,CHANDAULI,CAULIFLOWER,1510,1510,1510,5,5,2024-11-27,1,Qui
28217566,UTTAR PRADESH,GOLAGOKARNATH,BRINJAL,600,600,600,5,5,2024-11-27,1,Qui
28217615,UTTAR PRADESH,GORAKHPUR,LADY FINGER,710,710,710,5,5,2024-11-27,1,Qui
28217870,UTTAR PRADESH,KHALILABAD,BOTTLE GOURD,1220,1220,1220,5,5,2024-11-27,1,Qui
28218283,UTTAR PRADESH,RAE BARELI,WHEAT,2720,2720,2720,5,5,2024-11-27,1,Qui
28218286,UTTAR PRADESH,RAE BARELI,BOTTLE GOURD,700,700,700,5,5,2024-11-27,1,Qui
28218320,UTTAR PRADESH,RASRA APMC,PUMPKIN,1400,1400,1400,5,5,2024-11-27,1,Qui
28218490,UTTAR PRADESH,SHAGANJ,RADDISH,1210,1210,1210,5,5,2024-11-27,1,Qui
28218496,UTTAR PRADESH,SHAGANJ,SPINACH (PALAK),1170,1170,1170,5,5,2024-11-27,1,Qui
28218671,UTTARAKHAND,BHAGWANPUR,RADDISH,700,700,800,5,5,2024-11-27,1,Qui
28218740,UTTARAKHAND,HALDWANI,BEANS -CLUSTER,3000,3000,3000,5,5,2024-11-27,1,Qui
28218914,UTTARAKHAND,KASHIPUR,BANANA,2300,2300,2300,5,5,2024-11-27,1,Qui
28218924,UTTARAKHAND,KASHIPUR,PAPAYA,2300,2300,2300,5,5,2024-11-27,1,Qui
28219143,UTTARAKHAND,MANGLOUR,ONION,4000,4000,4000,5,5,2024-11-27,1,Qui
28219192,UTTARAKHAND,RAMNAGAR,CUCUMBER,1280,1280,1500,5,5,2024-11-27,1,Qui
28219407,UTTARAKHAND,VIKASNAGAR,PEAS GREEN ,22160,22160,22160,0,5,2024-11-27,1,Qui
28219615,WEST BENGAL,GANGARAMPUR,RADDISH,2710,2710,2710,5,5,2024-11-27,1,Qui
